"Workout #";"Date";"Workout Name";"Duration (sec)";"Exercise Name";"Set Order";"Weight (kg)";"Reps";"RPE";"Distance (meters)";"Seconds";"Notes";"Workout Notes"
"40";"2024-01-03 17:42:19";"Afternoon Workout";"4888";"Seated Calf Raise (Plate Loaded)";"1";"15.0";"12";"";"";"";"";"Legs"
"40";"2024-01-03 17:42:19";"Afternoon Workout";"4888";"Seated Calf Raise (Plate Loaded)";"2";"25.0";"12";"";"";"";"";"Legs"
"40";"2024-01-03 17:42:19";"Afternoon Workout";"4888";"Seated Calf Raise (Plate Loaded)";"3";"35.0";"12";"";"";"";"";"Legs"
"40";"2024-01-03 17:42:19";"Afternoon Workout";"4888";"Seated Calf Raise (Plate Loaded)";"4";"40.0";"12";"";"";"";"";"Legs"
"40";"2024-01-03 17:42:19";"Afternoon Workout";"4888";"Hanging Leg Raise";"1";"0.0";"12";"";"";"";"";"Legs"
"40";"2024-01-03 17:42:19";"Afternoon Workout";"4888";"Hanging Leg Raise";"2";"0.0";"12";"";"";"";"";"Legs"
"40";"2024-01-03 17:42:19";"Afternoon Workout";"4888";"Hanging Leg Raise";"3";"0.0";"12";"";"";"";"";"Legs"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Bicep Curl (Cable)";"1";"15.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Bicep Curl (Cable)";"2";"20.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Bicep Curl (Cable)";"3";"25.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Bicep Curl (Cable)";"4";"25.0";"8";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Triceps Pushdown (Cable - Straight Bar)";"1";"20.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Triceps Pushdown (Cable - Straight Bar)";"2";"25.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Triceps Pushdown (Cable - Straight Bar)";"3";"25.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Triceps Pushdown (Cable - Straight Bar)";"4";"40.0";"6";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Preacher Curl (Barbell)";"1";"2.5";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Preacher Curl (Barbell)";"2";"5.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Preacher Curl (Barbell)";"3";"7.5";"6";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Triceps Extension (Dumbbell)";"1";"5.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Triceps Extension (Dumbbell)";"2";"7.5";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Triceps Extension (Dumbbell)";"3";"10.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Triceps Extension (Dumbbell)";"4";"15.0";"6";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Hammer Curl (Dumbbell)";"1";"5.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Hammer Curl (Dumbbell)";"2";"7.5";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Tricep Push Dip";"1";"10.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Tricep Push Dip";"2";"20.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Tricep Push Dip";"3";"30.0";"12";"";"";"";"";"Arms"
"41";"2024-01-04 18:42:20";"Evening Workout";"2703";"Tricep Push Dip";"4";"40.0";"12";"";"";"";"";"Arms"
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Shoulder Press (Plate Loaded)";"1";"2.5";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Shoulder Press (Plate Loaded)";"2";"5.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Shoulder Press (Plate Loaded)";"3";"10.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Shoulder Press (Plate Loaded)";"4";"15.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Seated Overhead Press (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Seated Overhead Press (Dumbbell)";"2";"7.5";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Seated Overhead Press (Dumbbell)";"3";"10.0";"11";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Seated Overhead Press (Dumbbell)";"4";"10.0";"6";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Lateral Raise (Dumbbell)";"1";"5.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Lateral Raise (Dumbbell)";"2";"5.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Lateral Raise (Dumbbell)";"3";"5.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Lateral Raise (Dumbbell)";"4";"5.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Reverse Fly (Machine)";"1";"25.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Reverse Fly (Machine)";"2";"30.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Reverse Fly (Machine)";"3";"35.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Reverse Fly (Machine)";"4";"40.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Shrug (Dumbbell)";"1";"15.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Shrug (Dumbbell)";"2";"15.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Shrug (Smith Machine)";"1";"20.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Shrug (Smith Machine)";"2";"20.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Hanging Leg Raise";"1";"0.0";"8";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Hanging Leg Raise";"2";"0.0";"12";"";"";"";"";""
"42";"2024-01-05 18:11:50";"Evening Workout";"4556";"Hanging Leg Raise";"3";"0.0";"7";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Pull Up";"1";"0.0";"3";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Lower Lat Machine Row";"1";"10.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Lower Lat Machine Row";"2";"15.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Lower Lat Machine Row";"3";"20.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Lat Pulldown (Cable)";"1";"30.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Lat Pulldown (Cable)";"2";"40.0";"8";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Lat Pulldown (Cable)";"3";"45.0";"5";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Seated Row (Cable)";"1";"20.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Seated Row (Cable)";"2";"30.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Seated Row (Cable)";"3";"40.0";"11";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Incline Chest Press (Machine)";"1";"5.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Incline Chest Press (Machine)";"2";"10.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Incline Chest Press (Machine)";"3";"12.5";"10";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Decline Bench Press (Barbell)";"1";"5.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Decline Bench Press (Barbell)";"2";"7.5";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Decline Bench Press (Barbell)";"3";"7.5";"10";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Pec Deck (Machine)";"1";"30.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Pec Deck (Machine)";"2";"40.0";"12";"";"";"";"";""
"43";"2024-01-06 18:30:33";"Evening Workout";"5012";"Pec Deck (Machine)";"3";"50.0";"12";"";"";"";"";""
"44";"2024-01-08 18:24:17";"Evening Workout";"2493";"Incline Chest Press (Machine)";"1";"7.5";"12";"";"";"";"";"Chest"
"44";"2024-01-08 18:24:17";"Evening Workout";"2493";"Incline Chest Press (Machine)";"2";"10.0";"12";"";"";"";"";"Chest"
"44";"2024-01-08 18:24:17";"Evening Workout";"2493";"Incline Chest Press (Machine)";"3";"15.0";"8";"";"";"";"";"Chest"
"44";"2024-01-08 18:24:17";"Evening Workout";"2493";"Pec Deck (Machine)";"1";"30.0";"12";"";"";"";"";"Chest"
"44";"2024-01-08 18:24:17";"Evening Workout";"2493";"Pec Deck (Machine)";"2";"40.0";"8";"";"";"";"";"Chest"
"44";"2024-01-08 18:24:17";"Evening Workout";"2493";"Pec Deck (Machine)";"3";"40.0";"9";"";"";"";"";"Chest"
"44";"2024-01-08 18:24:17";"Evening Workout";"2493";"Bench Press (Barbell)";"1";"10.0";"6";"";"";"";"";"Chest"
"44";"2024-01-08 18:24:17";"Evening Workout";"2493";"Bench Press (Barbell)";"2";"10.0";"10";"";"";"";"";"Chest"
"44";"2024-01-08 18:24:17";"Evening Workout";"2493";"Bench Press (Barbell)";"3";"10.0";"10";"";"";"";"";"Chest"
"45";"2024-01-09 19:04:19";"Evening Workout";"5429";"Pull Up";"1";"0.0";"3";"";"";"";"";"Back"
"45";"2024-01-09 19:04:19";"Evening Workout";"5429";"Pull Up";"2";"0.0";"1";"";"";"";"";"Back"
"45";"2024-01-09 19:04:19";"Evening Workout";"5429";"Pull Up";"3";"0.0";"5";"";"";"";"";"Back"
"45";"2024-01-09 19:04:19";"Evening Workout";"5429";"Lat Pulldown (Cable)";"1";"30.0";"12";"";"";"";"";"Back"
"45";"2024-01-09 19:04:19";"Evening Workout";"5429";"Lat Pulldown (Cable)";"2";"40.0";"12";"";"";"";"";"Back"
"45";"2024-01-09 19:04:19";"Evening Workout";"5429";"Lat Pulldown (Cable)";"3";"50.0";"8";"";"";"";"";"Back"
"45";"2024-01-09 19:04:19";"Evening Workout";"5429";"Seated Row (Cable)";"1";"20.0";"12";"";"";"";"";"Back"
